index,요양기관명,종별코드명,시군구코드명,동,주소,우편번호,x좌표,y좌표
2045,송강한의원,한의원,대전유성구,송강동,대전광역시 유성구 구즉로 74-12 지상1층 (송강동),34009,127.3865311,36.4347849
2046,송산한의원,한의원,대전유성구,봉명동,"대전광역시 유성구 도안대로 591 2층 206,207,208호 (봉명동)",34179,127.340759,36.3531046
2047,수경한의원,한의원,대전유성구,신성동,대전광역시 유성구 신성남로 49 (신성동),34117,127.3502068,36.3866714
2048,수민한의원,한의원,대전대덕구,목상동,대전광역시 대덕구 대덕대로1447번길 40 (목상동),34300,127.4152052,36.451844
2049,수민한의원,한의원,대전서구,둔산동,대전광역시 서구 문예로 39 3층 (둔산동),35241,127.3898419,36.3502598
2050,수복한의원,한의원,대전서구,갈마동,대전광역시 서구 신갈마로 95 311호 (갈마동),35282,127.3668803,36.3433155
2051,수부한의원,한의원,대전유성구,봉명동,대전광역시 유성구 대학로 11 2층 (봉명동),34168,127.3414582,36.3549254
2052,수열한의원,한의원,대전서구,도마동,대전광역시 서구 계백로 1402 3층 (도마동),35400,127.3775287,36.3117245
2053,순천향한의원,한의원,대전대덕구,신탄진동,대전광역시 대덕구 대덕대로1627번길 3 1층 (신탄진동),34306,127.428234,36.4511387
2054,순풍한의원,한의원,대전중구,목동,대전광역시 중구 동서대로 1399-2 1층 (목동),34815,127.4120412,36.3337872
2055,숭인한의원,한의원,대전유성구,관평동,대전광역시 유성구 테크노4로 137 (관평동),34019,127.3879665,36.4225638
2056,시민한의원,한의원,대전중구,문화동,대전광역시 중구 보문산로 321-26 (문화동),35020,127.4117821,36.3121468
2057,시온한의원,한의원,대전동구,가양동,대전광역시 동구 동서대로1754번길 82 (가양동),34527,127.4470985,36.3507499
2058,신동아한의원,한의원,대전동구,자양동,대전광역시 동구 충정로139번길 24 (자양동),34512,127.4495875,36.3416358
2059,신동한의원,한의원,대전대덕구,목상동,대전광역시 대덕구 대덕대로1470번길 36 (목상동),34323,127.4123092,36.4474043
2060,신탄진금강한의원,한의원,대전대덕구,석봉동,대전광역시 대덕구 대덕대로 1596 (석봉동),34318,127.4250688,36.4502196
2061,신탄진우리한의원,한의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로 808 (신탄진동),34311,127.4294644,36.4495906
2062,신통방통한의원,한의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로 819 2층 (신탄진동),34311,127.4286503,36.4505634
2063,신통한의원,한의원,대전유성구,지족동,대전광역시 유성구 은구비로 36 (지족동),34086,127.3189963,36.3756029
2064,신통한의원,한의원,대전동구,원동,대전광역시 동구 대전로 771 (원동),34630,127.433797,36.3284833
2065,십장생한의원,한의원,대전대덕구,덕암동,대전광역시 대덕구 덕암로 199 (덕암동),34333,127.423027,36.4383693
2066,아름다운한의원,한의원,대전유성구,지족동,대전광역시 유성구 노은로 178 301호 (지족동),34086,127.3185334,36.3756719
2067,아리랑한의원,한의원,대전동구,가오동,"대전광역시 동구 은어송로 60 201호 (가오동, 지티엠빌딩)",34695,127.4561453,36.3061878
2068,아이누리한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 243 (둔산동),35229,127.3789197,36.3546272
2070,아하한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로137번길 13 3층 (둔산동),35240,127.3890193,36.3519442
2071,안아픈한의원,한의원,대전서구,복수동,대전광역시 서구 복수중로34번길 3 2층 (복수동),35404,127.3754599,36.3075163
2072,안태규한의원,한의원,대전동구,대동,대전광역시 동구 계족로 162 (대동),34658,127.4439322,36.3283634
2073,약선당한의원,한의원,대전중구,유천동,대전광역시 중구 평촌로 84 (유천동),34897,127.3966429,36.3218901
2074,약손한의원,한의원,대전동구,정동,대전광역시 동구 대전로 835 (정동),34625,127.4311244,36.3339259
2075,약촌한의원,한의원,대전중구,옥계동,대전광역시 중구 대종로 55 2층 (옥계동),35076,127.454841,36.2981494
2076,양지한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 18 3층 (둔산동),35230,127.3756868,36.351878
2077,양지한의원,한의원,대전유성구,관평동,대전광역시 유성구 테크노4로 127 대덕테크노밸리우체국 2층 (관평동),34019,127.3885704,36.4234375
2078,어진한의원,한의원,대전유성구,봉명동,대전광역시 유성구 도안대로 512-11 4층 (봉명동),34190,127.3408817,36.3459993
2079,엄마손한의원,한의원,대전유성구,전민동,"대전광역시 유성구 엑스포로 501 (전민동, 청구나래@상가 203호)",34048,127.4039753,36.4020252
2080,에이스한의원,한의원,대전서구,탄방동,"대전광역시 서구 계룡로 639 4층 (탄방동, 에이스침대 대전사옥)",35264,127.3934836,36.3388024
2081,엠디한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 64 4층 (탄방동),35262,127.3863876,36.34643895
2083,연당한의원,한의원,대전중구,오류동,대전광역시 중구 계룡로 852 (오류동),34907,127.4073512,36.324253
2084,연세한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 30 (둔산동),35230,127.3771795,36.3515839
2085,영보당한의원,한의원,대전유성구,궁동,대전광역시 유성구 농대로 11 (궁동),34138,127.3531068,36.3615118
2086,영생한의원,한의원,대전중구,태평동,대전광역시 중구 동서대로 1227-10 (태평동),34881,127.395846,36.3265218
2087,예당한의원,한의원,대전유성구,지족동,대전광역시 유성구 지족로 367 (지족동),34071,127.3170761,36.386894
2088,예목한의원,한의원,대전유성구,도룡동,대전광역시 유성구 대덕대로 586 (도룡동),34121,127.3789362,36.3852035
2089,예스침한의원,한의원,대전동구,가양동,대전광역시 동구 우암로 283 (가양동),34534,127.4471569,36.3463005
2090,예스한의원,한의원,대전서구,월평동,대전광역시 서구 한밭대로570번길 8,35221,127.3618247,36.3579736
2091,오대가한의원,한의원,대전중구,태평동,대전광역시 중구 동서대로 1220 2층 (태평동),34892,127.395526,36.3256162
2092,오복한의원,한의원,대전서구,만년동,대전광역시 서구 만년남로 9,35200,127.3763908,36.3660788
2093,오케이한의원,한의원,대전서구,관저동,대전광역시 서구 관저동로 43-1 1층 101호 (관저동),35383,127.3403648,36.2959376
2095,오한수한의원,한의원,대전유성구,봉산동,대전광역시 유성구 봉산로 30 1층 (봉산동),34007,127.3868404,36.4362127
2096,온누리한의원,한의원,대전동구,원동,대전광역시 동구 대전로 772 (원동),34629,127.4346047,36.3286824
2097,온천한의원,한의원,대전유성구,봉명동,대전광역시 유성구 계룡로 62 1층 (봉명동),34178,127.3377166,36.3547016
2098,올리브한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 66 2층 (탄방동),35262,127.3865852,36.3464713
2099,올바른한의원,한의원,대전유성구,죽동,대전광역시 유성구 죽동로297번길 12 3층 (죽동),34127,127.3379976,36.3693703
2101,왕생당한의원,한의원,대전서구,용문동,대전광역시 서구 괴정로 141-2 (용문동),35301,127.3879122,36.3359709
2102,용한의원,한의원,대전서구,내동,대전광역시 서구 갈마로 274 2층 (내동),35314,127.3832336,36.3320603
2103,용한의원,한의원,대전유성구,죽동,대전광역시 유성구 죽동로297번길 76 5층 1호 (죽동),34127,127.3384435,36.3700982
2104,용화일침한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 134 4층 (탄방동),35255,127.3942421,36.3464746
2105,우남한의원,한의원,대전대덕구,법동,대전광역시 대덕구 동춘당로 179 (법동),34406,127.4316129,36.3673979
2106,우노한의원,한의원,대전서구,괴정동,대전광역시 서구 갈마로 259 2층 (괴정동),35294,127.382825,36.3334465
2107,우리경희한의원,한의원,대전유성구,지족동,대전광역시 유성구 지족로148번길 27 2층 (지족동),34074,127.3039412,36.3779888
2109,우리한의원,한의원,대전서구,흑석동,대전광역시 서구 벌곡로 649 2층 (흑석동),35426,127.3405153,36.2546865
2110,우림한의원,한의원,대전서구,도마동,대전광역시 서구 도마2길 13 1층 (도마동),35332,127.3804708,36.3144276
2111,우보한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 195 7층 (둔산동),35230,127.3776117,36.3507339
2112,웅진한의원,한의원,대전동구,용운동,대전광역시 동구 용운로 166 (용운동),34662,127.4607599,36.3277413
2113,원광한의원,한의원,대전중구,태평동,"대전광역시 중구 동서대로 1218 303호 (태평동, 태평크리닉)",34892,127.3705371,36.3240892
2114,원정한의원,한의원,대전동구,용운동,대전광역시 동구 동부로73번길 14 (용운동),34663,127.4606657,36.3229266
2115,원한의원,한의원,대전동구,가양동,대전광역시 동구 우암로 397 (가양동),34529,127.4541305,36.3542472
2116,위강한의원,한의원,대전서구,둔산동,대전광역시 서구 문예로 43 4층 (둔산동),35241,127.3898329,36.3505931
2117,위담한의원,한의원,대전유성구,봉명동,대전광역시 유성구 유성대로694번길 79 (봉명동),34177,127.3358744,36.3543508
2118,위풍당당한의원,한의원,대전중구,문화동,대전광역시 중구 천근로 35 (문화동),35002,127.403933,36.3095496
2119,유동열여성어린이한의원,한의원,대전유성구,봉명동,대전광역시 유성구 계룡로 150 승호빌딩동 304호 (봉명동),34189,127.3469003,36.35179
2120,유성태양인한의원,한의원,대전유성구,원내동,대전광역시 유성구 원내로 45 진잠신용협동조합 2층 (원내동),34227,127.3206321,36.3000442
2121,유성한의원,한의원,대전유성구,지족동,"대전광역시 유성구 노은로 157 (지족동,골드프라자 402호)",34087,127.3173791,36.3736761
2122,유신한의원,한의원,대전대덕구,법동,대전광역시 대덕구 계족산로5번길 63 (법동),34406,127.4310629,36.3647247
2123,유앤그린여성한의원,한의원,대전서구,탄방동,"대전광역시 서구 문정로48번길 70 2층 (탄방동, 대전우리병원)",35262,127.3840565,36.3437038
2124,유진한의원,한의원,대전서구,관저동,"대전광역시 서구 관저로 172 302호 (관저동, 관저타워)",35381,127.3410305,36.2987609
2125,유한의원,한의원,대전중구,문화동,대전광역시 중구 당디로6번길 86 (문화동),35008,127.3987986,36.3075545
2126,윤한의원,한의원,대전동구,대동,"대전광역시 동구 동대전로 104 윤한의원 1,2층 (대동)",34648,127.4445494,36.3314804
2127,윤한의원,한의원,대전서구,내동,대전광역시 서구 도산로253번길 45 301호 (내동),35315,127.3808199,36.3313568
2128,윤해한의원,한의원,대전동구,신흥동,대전광역시 동구 계족로 83 (신흥동),34643,127.4444568,36.3221359
2129,율빛한의원,한의원,대전서구,괴정동,대전광역시 서구 계룡로 586 301호 (괴정동),35269,127.38842,36.3415669
2130,으뜸한의원,한의원,대전유성구,반석동,대전광역시 유성구 반석동로 52 (반석동),34068,127.3119955,36.3918873
2131,은강한의원,한의원,대전대덕구,법동,"대전광역시 대덕구 계족로663번길 30-9 상가동 201,207호 (법동, 주공아파트3단지)",34382,127.4265425,36.3709778
2132,은성플러스한의원,한의원,대전서구,가장동,대전광역시 서구 가장로 100 2층 (가장동),35297,127.384952,36.3342414
2133,은어송한의원,한의원,대전동구,가오동,"대전광역시 동구 동구청로 67 (가오동, 은어송마을1단지아파트)",34695,127.4575273,36.3049341
2134,은한의원,한의원,대전유성구,죽동,대전광역시 유성구 은구비로136번길 29-6 1층 (죽동),34096,127.3287755,36.3793702
2135,의창한의원,한의원,대전동구,용전동,대전광역시 동구 계족로517번길 4 (용전동),34541,127.4324382,36.3579587
2136,이구현한의원,한의원,대전중구,목동,"대전광역시 중구 목동로 42 205호 (목동, 대아상가)",34816,127.4075205,36.3347814
2137,이근섭한의원,한의원,대전동구,대동,대전광역시 동구 계족로 183 (대동),34604,127.4420396,36.3299428
2138,이레한의원,한의원,대전동구,가양동,대전광역시 동구 흥룡로 37 2층 (가양동),34532,127.4477715,36.3492202
2139,이미지한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 25 5층 (둔산동),35229,127.3768975,36.3521268
2140,이삭한의원,한의원,대전대덕구,송촌동,대전광역시 대덕구 선비마을로5번길 2,34404,127.4458228,36.3620404
2141,이성철한의원,한의원,대전동구,소제동,대전광역시 동구 계족로 210 (소제동),34605,127.440605,36.3318965
2142,이원당한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 84 6층 601호 (탄방동),35263,127.3885709,36.3464672
2143,이원섭한의원,한의원,대전대덕구,송촌동,대전광역시 대덕구 동춘당로114번길 9,34400,127.4382057,36.3669786
2144,이지한의원,한의원,대전서구,가수원동,대전광역시 서구 계백로1158번길 104 2층 (가수원동),35389,127.4499614,36.35518135
2145,이한의원,한의원,대전서구,관저동,대전광역시 서구 관저북로 12 (관저동),35364,127.3372718,36.3027646
2146,인당한의원,한의원,대전대덕구,석봉동,대전광역시 대덕구 대덕대로 1599,34305,127.4258375,36.4500542
2147,인산한의원,한의원,대전서구,둔산동,"대전광역시 서구 청사로 228 301호 (둔산동, 청사오피스텔)",35209,127.3890959,36.3594201
2148,인삼당한의원,한의원,대전서구,변동,대전광역시 서구 도산로 206 (변동),35317,127.3800722,36.3264673
2149,인선한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산남로9번길 35 1층 (둔산동),35234,127.378296,36.3496908
2150,인수한의원,한의원,대전중구,대사동,대전광역시 중구 보문산공원로497번길 26 1층 (대사동),35052,127.4368885,36.312686
2151,인술한의원,한의원,대전서구,정림동,대전광역시 서구 정림로 71 2층 (정림동),35393,127.3646864,36.3066337
2152,인자한의원,한의원,대전서구,괴정동,"대전광역시 서구 계룡로536번길 9 206호 (괴정동, 한신아파트상가)",35268,127.3824844,36.3417357
2153,인평한의원,한의원,대전유성구,송강동,대전광역시 유성구 구즉로 62 (송강동),34009,127.3853849,36.4345586
2154,일맥한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 194 3층 (둔산동),35234,127.3782047,36.3501606
2155,일침당한의원,한의원,대전서구,월평동,대전광역시 서구 월평중로 36 6층 (월평동),35223,127.3641838,36.3579318
2156,임성준한의원,한의원,대전유성구,봉산동,대전광역시 유성구 봉산로 16 1층 (봉산동),34007,127.3876847,36.4352573
2157,임태혁한의원,한의원,대전동구,중동,대전광역시 동구 중앙로203번길 32 (중동),34627,127.430939,36.3321851
2158,자림한의원,한의원,대전동구,가양동,대전광역시 동구 비래서로42번안길 4 (가양동),34528,127.4491557,36.3538705
2159,자선당한의원,한의원,대전동구,용전동,대전광역시 동구 계족로 425 (용전동),34546,127.4318851,36.3497443
2160,자양한의원,한의원,대전동구,자양동,대전광역시 동구 충정로 141 (자양동),34512,127.4488495,36.3424481
2161,자연과한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 34 씨엔씨타워 703호 (둔산동),35230,127.3775316,36.3513987
2162,자운대한의원,한의원,대전유성구,자운동,대전광역시 유성구 신성남로 136 2층 (자운동),34108,127.351134,36.3925234
2163,자윤한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산중로 50 파이낸스빌딩 305호 (둔산동),35241,127.3872936,36.3510089
2164,자인한의원,한의원,대전동구,용운동,대전광역시 동구 용운로 155-1 (용운동),34524,127.4597769,36.3281891
2165,자혜한의원,한의원,대전동구,중동,대전광역시 동구 대전로 792 3층 (중동),34629,127.4334816,36.3303284
2166,자황한의원,한의원,대전서구,가장동,대전광역시 서구 가장로 120 2층 (가장동),35311,127.386601,36.3328455
2167,장생한의원,한의원,대전중구,문화동,대전광역시 중구 중앙로 28 (문화동),34944,127.4153901,36.3224085
2168,장수한의원,한의원,대전유성구,전민동,대전광역시 유성구 엑스포로 488 (전민동),34049,127.4056962,36.4000099
2169,전원한의원,한의원,대전중구,문화동,대전광역시 중구 계백로 1712-1 세이3 4층 (문화동),34956,127.4098364,36.3204856
2170,정다운한의원,한의원,대전서구,괴정동,"대전광역시 서구 갈마로 245 3층 302호 (괴정동, 한민해피클리닉)",35294,127.3815094,36.334146
2171,정림한의원,한의원,대전서구,정림동,대전광역시 서구 정림로 60 2층 (정림동),35396,127.365466,36.3057245
2172,정성한의원,한의원,대전중구,유천동,대전광역시 중구 계백로 1605 정암빌딩 2층 (유천동),34900,127.3984547,36.322562
2173,정윤철한의원,한의원,대전중구,태평동,대전광역시 중구 유천로132번길 37 (태평동),34892,127.3975564,36.3248188
2174,제나한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 200 2층 (둔산동),35234,127.3785089,36.3506412
2175,제민한의원,한의원,대전유성구,장대동,대전광역시 유성구 유성대로 772 (장대동),34171,127.3362767,36.3609648
2176,제생한의원,한의원,대전동구,대동,대전광역시 동구 계족로 186 (대동),34610,127.442433,36.3302299
2177,제일한의원,한의원,대전동구,정동,대전광역시 동구 태전로 32-1 (정동),34625,127.4295262,36.3333943
2178,제중당한의원,한의원,대전유성구,지족동,"대전광역시 유성구 노은로 166 (지족동, 계룡프라자 304호)",34086,127.318409,36.3745154
2179,제중한의원,한의원,대전동구,삼성동,대전광역시 동구 태전로 53 (삼성동),34624,127.4278956,36.3348241
2180,조일환한의원,한의원,대전중구,태평동,대전광역시 중구 태평로 97 (태평동),34884,127.3944001,36.3253645
2181,조한의원,한의원,대전유성구,신성동,대전광역시 유성구 신성남로 45 (신성동),34117,127.3499315,36.3865997
2182,좋아한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로90번길 57 (탄방동),35263,127.3889867,36.3441167
2183,좋은하루한의원,한의원,대전유성구,지족동,대전광역시 유성구 지족로 292 5층 2호 (지족동),34073,127.3090826,36.3875591
2184,중국제세한의원,한의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로834번길 16 (신탄진동),34306,127.4298915,36.4519128
2185,중앙한의원,한의원,대전동구,중동,대전광역시 동구 대전로791번길 38 (중동),34628,127.4311339,36.3296007
2186,중앙한의원,한의원,대전서구,도마동,대전광역시 서구 도마3길 3 2층 (도마동),35332,127.3796733,36.3148187
2187,중촌경희한의원,한의원,대전중구,선화동,대전광역시 중구 대종로 609 (선화동),34840,127.4167299,36.335722
2188,중화한의원,한의원,대전중구,대흥동,대전광역시 중구 중앙로130번길 18 (대흥동),34913,127.4245313,36.3272517
2189,지산한의원,한의원,대전서구,월평동,대전광역시 서구 청사서로 65 (월평동),35212,127.3755669,36.3636693
2190,지정구한의원,한의원,대전동구,홍도동,대전광역시 동구 동산초교로23번길 27 (홍도동),34557,127.425203,36.3464804
2191,진명한의원,한의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로810번길 3 1층 (신탄진동),34311,127.4293917,36.4499635
2192,진잠한의원,한의원,대전유성구,원내동,대전광역시 유성구 원내로 37 2층 201호 (원내동),34227,127.3198828,36.3001247
2193,진한의원,한의원,대전대덕구,중리동,대전광역시 대덕구 계족로489번길 86 (중리동),34428,127.4279654,36.3556114
2194,참나무한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 220 308호 (둔산동),35250,127.3984577,36.3510058
2196,참솔한의원,한의원,대전유성구,관평동,대전광역시 유성구 관평2로 22 3층 (관평동),34018,127.3898258,36.4246637
2197,참조은한의원,한의원,대전동구,효동,대전광역시 동구 계족로 37 2층 (효동),34636,127.4420297,36.3182071
2198,참좋은한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 236-1 1층 (둔산동),35250,127.4001599,36.3510394
2199,참한의원,한의원,대전동구,삼성동,대전광역시 동구 동서대로 1516 (삼성동),34570,127.4217314,36.340782
2200,창제한의원,한의원,대전중구,유천동,대전광역시 중구 계백로 1590-1 (유천동),34973,127.3968988,36.3179959
2201,천수당한의원,한의원,대전서구,갈마동,대전광역시 서구 신갈마로 110-1 (갈마동),35281,127.368789,36.3438542
2202,천수한의원,한의원,대전유성구,원내동,대전광역시 유성구 진잠로78번길 70 3층 (원내동),34230,127.3199159,36.2991722
2203,청담한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 136 (탄방동),35255,127.394498,36.3464515
2204,청목한의원,한의원,대전중구,산성동,대전광역시 중구 대둔산로 397 (산성동),34989,127.3860234,36.3049476
2205,청사경희한의원,한의원,대전서구,만년동,대전광역시 서구 대덕대로 396 5층 (만년동),35203,127.3799752,36.3682122
2206,청아한의원,한의원,대전중구,목동,대전광역시 중구 목중로 51 2층 (목동),34811,127.4089663,36.3377494
2207,청혈센터한의원,한의원,대전유성구,봉명동,대전광역시 유성구 계룡로 58 대룡빌딩 2층 (봉명동),34178,127.3372843,36.3547968
2208,초근목피한의원,한의원,대전유성구,반석동,대전광역시 유성구 반석로11번길 66-22 1층 (반석동),34068,127.3158699,36.3891536
2209,초록별한의원,한의원,대전서구,관저동,대전광역시 서구 관저로 157 하이존 3층 (관저동),35378,127.3397644,36.299313
2210,최광순한의원,한의원,대전유성구,반석동,대전광역시 유성구 반석동로40번길 92-13 (반석동),34068,127.3151488,36.3894831
2212,최정우한의원,한의원,대전유성구,지족동,대전광역시 유성구 은구비남로 37 (지족동),34086,127.3198251,36.3723715
2213,최한의원,한의원,대전유성구,반석동,"대전광역시 유성구 반석로 10 반석역프라자 2층 203,204,205호 (반석동)",34068,127.3134762,36.3920956
2214,추사랑한의원,한의원,대전유성구,지족동,"대전광역시 유성구 은구비남로33번길 46 3층 (지족동, 한민빌딩)",34086,127.3195199,36.374245
2215,춘하추동한의원,한의원,대전유성구,어은동,대전광역시 유성구 어은로 56 (어은동),34139,127.3568285,36.3631929
2216,충화당한의원,한의원,대전중구,문화동,대전광역시 중구 문화로 186 (문화동),34998,127.4057018,36.3145713
2217,코비한의원,한의원,대전중구,문화동,대전광역시 중구 서문로 133 (문화동),34959,127.4051471,36.3198898
2218,코숨경동한의원,한의원,대전유성구,지족동,대전광역시 유성구 은구비남로33번길 23 (지족동),34086,127.3191222,36.3732872
2219,코코로한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로 26 2층 (둔산동),35230,127.3766989,36.3517705
2220,큰나무한의원,한의원,대전유성구,원내동,대전광역시 유성구 원내로51번길 10,34227,127.321518,36.3003715
2221,탐라한의원,한의원,대전대덕구,중리동,대전광역시 대덕구 중리북로 43 (중리동),34389,127.4254174,36.3662966
2222,태동한의원,한의원,대전동구,낭월동,대전광역시 동구 산내로 1317 4층 (낭월동),34704,127.4674689,36.2810621
2223,태백당한의원,한의원,대전동구,가오동,대전광역시 동구 대전로 448 (가오동),34692,127.4523581,36.3060876
2224,태봉한의원,한의원,대전중구,문창동,대전광역시 중구 보문로 49,35033,127.4356023,36.3132349
2225,태을당한의원,한의원,대전중구,선화동,대전광역시 중구 선화로 108 (선화동),34862,127.4191874,36.3296626
2226,태평한의원,한의원,대전중구,태평동,대전광역시 중구 수침로106번길 8 (태평동),34883,127.3375981,36.4140195
2227,태화당한의원,한의원,대전동구,성남동,대전광역시 동구 우암로 175 (성남동),34589,127.4366189,36.3413217
2228,테미용한의원,한의원,대전중구,대흥동,대전광역시 중구 충무로 19 (대흥동),34953,127.4197345,36.3185219
2229,테크노경희한의원,한의원,대전대덕구,신일동,대전광역시 대덕구 신일동로17번길 5 2층 (신일동),34324,127.4060946,36.444131
2230,테크노도담한의원,한의원,대전유성구,관평동,"대전광역시 유성구 테크노4로 105 4층 (관평동, 티플라자406호,407호)",34018,127.3897584,36.4253029
2231,테크노청담한의원,한의원,대전유성구,관평동,대전광역시 유성구 테크노중앙로 32 대덕테크노벨리 5층 503호 (관평동),34017,127.3890938,36.4269742
2232,튼튼마디한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 202 지하1층 (둔산동),35234,127.378641,36.3508361
2233,판암경희한의원,한의원,대전동구,판암동,대전광역시 동구 옥천로 183 판암퍼스트타워 6층 609-612호 (판암동),34675,127.460282,36.3179341
2234,편안한한의원,한의원,대전서구,월평동,대전광역시 서구 청사서로 32 2층 (월평동),35214,127.3768992,36.3606711
2235,풀림한의원,한의원,대전유성구,관평동,대전광역시 유성구 테크노중앙로 50 디티비안S B동 304호 (관평동),34018,127.390667,36.4262781
2236,풀잎한의원,한의원,대전유성구,상대동,대전광역시 유성구 도안대로 511-8 401호 (상대동),34199,127.3396027,36.3459862
2237,하나둘한의원,한의원,대전서구,갈마동,대전광역시 서구 갈마중로 11 2층 (갈마동),35270,127.3705237,36.3476967
2238,하나로한의원,한의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 92 (봉명동, CJ나인파크 3층)",34179,127.3405945,36.3534745
2239,하늘마음한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 189 7층 (둔산동),35230,127.3772812,36.3502396
2240,하늘체한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산중로 38 802호 (둔산동),35241,127.3872546,36.3499147
2241,하이키한의원,한의원,대전서구,둔산동,대전광역시 서구 문예로 59 3층 (둔산동),35240,127.3898484,36.3519797
2242,한겨레한의원,한의원,대전유성구,지족동,대전광역시 유성구 노은로 158 (지족동),34086,127.3184046,36.3736283
2243,한겨레한의원,한의원,대전서구,정림동,대전광역시 서구 정림로 56-9 3층 (정림동),35396,127.3659178,36.3055452
2244,한국한의원,한의원,대전서구,관저동,"대전광역시 서구 구봉로 121 301호 (관저동, 하나로프라자)",35382,127.3363187,36.2967339
2245,한규설한의원,한의원,대전유성구,지족동,대전광역시 유성구 지족로 365 (지족동),34071,127.3167916,36.3868027
2246,한누리한의원,한의원,대전유성구,봉명동,대전광역시 유성구 온천로 34 쿠우쿠우빌딩 4층 (봉명동),34168,127.3412492,36.3552313
2247,한민한의원,한의원,대전서구,괴정동,대전광역시 서구 갈마로 255 2층 201호 (괴정동),35294,127.3822926,36.3335036
2248,한밭한의원,한의원,대전중구,대흥동,대전광역시 중구 대흥로 144 (대흥동),34934,127.427991,36.3239731
2249,한얼한의원,한의원,대전서구,월평동,대전광역시 서구 청사서로 42 2층 (월평동),35214,127.3769025,36.3615505
2250,한음한방신경정신과한의원,한의원,대전서구,탄방동,대전광역시 서구 계룡로553번길 72 601호 (탄방동),35262,127.3854354,36.3461031
2251,한타보경한의원,한의원,대전유성구,죽동,"대전광역시 유성구 유성대로935번길 50 테크노동 지하1층 (죽동, 한국타이어중앙연구소)",34127,127.3376843,36.3784872
2252,함소아한의원,한의원,대전서구,둔산동,대전광역시 서구 대덕대로 183 8층 (둔산동),35230,127.3769602,36.3496696
2253,함소아한의원 서대전점,한의원,대전중구,오류동,대전광역시 중구 계룡로 876 3층 (오류동),34909,127.4110486,36.3231872
2255,해달별연합한의원,한의원,대전중구,오류동,"대전광역시 중구 계백로 1717 (오류동,4층)",34909,127.4101601,36.3220255
2256,해달별한의원,한의원,대전중구,오류동,대전광역시 중구 계백로 1717 5층 (오류동),34909,127.4101601,36.3220255
2257,해맑은도담한의원,한의원,대전동구,가양동,대전광역시 동구 동대전로248번길 23-1 (가양동),34508,127.4484828,36.3441745
2258,해바라기한의원,한의원,대전유성구,반석동,대전광역시 유성구 반석로 23 (반석동),34068,127.3121865,36.3913013
2259,해아림한의원,한의원,대전서구,탄방동,대전광역시 서구 문정로 70 4층 (탄방동),35262,127.3870068,36.3464515
2260,해오름한의원,한의원,대전동구,자양동,대전광역시 동구 백룡로 7 (자양동),34514,127.4480683,36.3362447
2261,해율한의원,한의원,대전서구,둔산동,"대전광역시 서구 대덕대로 179 1203호 (둔산동, 엠제이피부과굿모닝어학원)",35230,127.3768209,36.3494046
2262,해인한의원,한의원,대전동구,자양동,대전광역시 동구 백룡로5번길 129 (자양동),34512,127.4501602,36.3417233
2263,햇살한의원,한의원,대전동구,낭월동,대전광역시 동구 곤룡로 6 1층 (낭월동),34703,127.4685912,36.279902
2264,행복한한의원,한의원,대전동구,효동,"대전광역시 동구 보문로 4 (효동, 플러스크리닉)",34634,127.4400922,36.3154081
2265,허동석한의원,한의원,대전서구,둔산동,"대전광역시 서구 둔산남로 107 3층 301,302,303호 (둔산동)",35241,127.3895146,36.3492979
2266,허씨한의원,한의원,대전대덕구,송촌동,대전광역시 대덕구 동춘당로94번길 11-27 (송촌동),34401,127.4389584,36.3664181
2267,허한의원,한의원,대전서구,괴정동,대전광역시 서구 괴정로 22 1층 (괴정동),35290,127.3766805,36.3404389
2268,허혁한의원,한의원,대전서구,만년동,대전광역시 서구 대덕대로 398 8층 (만년동),35203,127.3799687,36.3684186
