구분,시설명,구,동,주소,위도,경도
체육시설,맑은누리태권도,유성구,봉명동,도안동로 523,36.3491761010921,127.347063794224
체육시설,캡틴당구장,유성구,봉명동,문화원로 129,36.3587349185345,127.350135618023
체육시설,리스타트스포츠 RS휘트니스,유성구,봉명동,문화원로 129,36.3587349185345,127.350135618023
체육시설,봉명스크린골프,유성구,봉명동,문화원로 150,36.357902397235,127.35210381204
체육시설,코리아 당구카페,유성구,봉명동,문화원로 99,36.3592431694952,127.346833398864
체육시설,고려한울태권도,유성구,송정동,봉명로 93,36.6382998628275,127.45206031546
체육시설,예미지7단지 실내체육시설,유성구,봉명동,봉명로 94,36.6380012611593,127.452194203644
체육시설,국가대표 단국대 상무태권도(도안예미지관),유성구,봉명동,봉명로 94,36.6380012611593,127.452194203644
체육시설,유에스타운 휘트니스,유성구,봉명동,봉명서로 35,36.3456427111938,127.341515919412
체육시설,폭스댄스학원,유성구,봉명동,온천로 34,36.3552298866781,127.341258879549
체육시설,조이당구클럽,유성구,봉명동,온천로 53,36.3556168677169,127.343987467823
체육시설,사이언스짐,유성구,봉명동,온천로 60,36.3545408428681,127.344307826696
체육시설,유성호텔실내수영장,유성구,봉명동,온천로 9,36.3563034823053,127.338779743928
체육시설,유성호텔헬스클럽,유성구,봉명동,온천로 9,36.3563034823053,127.338779743928
체육시설,호텔인터시티휘트니스클럽,유성구,봉명동,온천로 96,36.3541526204138,127.34825579036
체육시설,Return청춘,유성구,봉명동,온천북로33번길 21-26,36.3582007819722,127.345401884465
체육시설,럭키댄스스포츠학원(동호회),유성구,봉명동,온천서로 2,36.3545564975388,127.339561511077
체육시설,몸짱댄스스포츠무도학원,유성구,봉명동,온천서로 8-22,36.3545757292621,127.340530301651
체육시설,칸당구클럽,유성구,봉명동,유성대로694번길 94,36.3539239279303,127.336611556838
체육시설,(주)기산지앤에프,유성구,봉명동,한밭대로 502,36.3584023856827,127.354171588147
체육시설,티업비젼스크린골프 유성홈플러스점,유성구,봉명동,한밭대로 502,36.3584023856827,127.354171588147
체육시설,한밭당구장,유성구,봉산동,구즉로 86,36.4359144921181,127.387237056558
체육시설,바이펫짐,유성구,봉산동,와룡로136번길 84,36.43794289802,127.386074299609
체육시설,청우태권도체육관,유성구,봉산동,와룡로136번길 88,36.4380481077359,127.386199955935
체육시설,커브스 도안클럽,유성구,상대동,도안대로 511-12,36.3459872381928,127.339394077507
체육시설,K타이거즈 태권도,유성구,상대동,상대남로 26,36.3423707291337,127.336043967715
체육시설,태권도 창의와 인성,유성구,상대동,상대남로 26,36.3423707291337,127.336043967715
체육시설,태극태권도,유성구,상대동,상대남로 26,36.3423707291337,127.336043967715
체육시설,용인대성민태권도,유성구,상대동,상대로 17,36.3446952200975,127.333472361723
체육시설,용인대 합기도,유성구,상대동,월드컵대로 298,36.3482429202607,127.333136020473
체육시설,도안탁구클럽,유성구,상대동,월드컵대로 304,36.3481979653742,127.333873746549
체육시설,무무관 유성합기도,유성구,상대동,월드컵대로 310,36.3482291239448,127.334526130346
체육시설,호신태권도,유성구,상대동,월드컵대로290번길 3,36.3480556055324,127.33231253055
체육시설,휘트니스4U,유성구,상대동,월드컵대로308번길 5,36.3482092344358,127.334741939652
체육시설,휘트니스 421,유성구,상대동,월드컵대로308번길 5,36.3482092344358,127.334741939652
체육시설,경희대인성태권도,유성구,송강동,구즉로 16,36.4308370341288,127.384516771319
체육시설,무궁화태권도,유성구,송강동,구즉로54번길 2,36.4337603193524,127.38546563749
체육시설,패밀리당구장,유성구,송강동,구즉로54번길 25,36.4335688417517,127.386769278401
체육시설,송강 홍복싱 K-1클럽,유성구,송강동,구즉로58번길 31-17,36.4346857517801,127.387044373169
체육시설,김은영 파워로빅,유성구,송강동,구즉로58번길 46,36.4335118657863,127.387498797002
체육시설,티업스크린 송강점,유성구,송강동,봉산로 1,36.434193529548,127.38818470723
체육시설,M 당구클럽,유성구,송강동,봉산로 11,36.4346189212259,127.387755451562
체육시설,테크노당구장,유성구,봉산면 하평리,봉산로 15,36.717573654848,126.678474476412
체육시설,퍼팩트당구장,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,헬스플러스,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,BH GYM,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,김경환 골프아카데미,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,커브스 송강클럽,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,만나 헬스장,유성구,송강동,봉산로 27,36.4359149936794,127.386470431803
체육시설,송강검도관,유성구,송강동,송강로 15,36.4323077395028,127.384654169471
체육시설,구즉국민체육센터,유성구,송강동,송강로42번길 34,36.4350114787004,127.384099963165
체육시설,용인대 효 태권도장,유성구,송강동,송강로42번길 61,36.4367841229112,127.383156258351
체육시설,흑추관합기도 대명도장,유성구,석수동,와룡로 19,37.4060403658147,126.89787706661
체육시설,태권슐레,유성구,석수동,와룡로 21,37.4061463893145,126.897846313703
체육시설,부성도장,유성구,석수동,와룡로 25-1(송강동),37.406620445397,126.897671954412
체육시설,추복볼링장,유성구,신봉동,신봉동 239-3,36.6597703033889,127.468432330869
체육시설,추목당구장,유성구,신봉동,자운로221번길 120-10,36.4135665325896,127.339751726498
체육시설,자운골프스쿨,유성구,신봉동,자운로97번길 290,36.4082255602324,127.337886717054
체육시설,버디버디 스크린골프,유성구,신봉동,자운로97번길 290,36.4082255602324,127.337886717054
체육시설,경희대태권도,유성구,신봉동,자운로97번길 410,36.4140211921841,127.337583577474
체육시설,추목당구장,유성구,신봉동,자운로97번길 410,36.4140211921841,127.337583577474
체육시설,헬피아헬스클럽,유성구,신성동,신성남로 43,36.3867273259451,127.34982574112
체육시설,한국체대 봄 태권도장,유성구,신성동,신성남로 49,36.3866612358169,127.350206511034
체육시설,신성 휘트니스헬스,유성구,신성동,신성남로 51,36.3867484037622,127.350382444384
체육시설,로하스복싱클럽,유성구,신성동,신성남로 51,36.3867484037622,127.350382444384
체육시설,손은정의휘트니스요가,유성구,신성동,신성남로 55,36.3869448806214,127.350344316429
체육시설,힐링탁구교실,유성구,신성동,신성남로 55,36.3869448806214,127.350344316429
체육시설,비욘드필라테스,유성구,신성동,신성남로 57,36.3868707402155,127.350181815777
체육시설,제우스당구클럽,유성구,신성동,신성남로 57,36.3868707402155,127.350181815777
체육시설,와우짐,유성구,신성동,신성남로 61,36.3873585586505,127.350637519374
체육시설,스포츠당구클럽,유성구,신성동,신성로 101,36.3919694548145,127.350524916111
체육시설,제이엠휘트니스,유성구,신성동,신성로 119,36.6547643525978,127.411495670013
체육시설,신성당구장,유성구,신성동,신성로 79-1,36.3904922811448,127.349224669742
체육시설,신성스크린골프클럽,유성구,신성동,신성로 83,36.3906862857223,127.349415467245
체육시설,홍도당구장,유성구,신성동,신성로 88-1,36.3909181591936,127.349968685034
체육시설,친구야당구클럽,유성구,신성동,신성로 99,36.391893660322,127.350373432191
체육시설,파워골프교실,유성구,신성동,신성로62번길 42,36.3874599715171,127.348965123662
체육시설,성현체육관,유성구,신성동,신성로68번길 47,36.3876483127243,127.349705815587
체육시설,경희대신성태권도,유성구,신성동,신성로72번길 47,36.3879570265412,127.350053495778
체육시설,맥과 핵심학원,유성구,신성동,신성로72번길 48,36.3878265165946,127.349783630478
체육시설,신성탁구장,유성구,신성동,신성로84번길 72,36.3880415782504,127.351610822649
체육시설,SG골프 자운스크린,유성구,신성동,유성대로1184번길 11-16,36.3942636233266,127.352860625174
체육시설,파랑새휘트니스,유성구,신성동,유성대로1184번길 11-19,36.3946795342674,127.352639794333
체육시설,커브스 어은클럽,유성구,어은동,어은로 44,36.3623595760825,127.357575705365
체육시설,한빛탁구장,유성구,어은동,어은로 46,36.3624831473715,127.357478554587
체육시설,골프윈아카데미,유성구,어은동,어은로 48,36.3625796391349,127.357335931331
체육시설,리본휘트니스,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,가온누리 세계명품태권도,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,티업비젼 어은점,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,합기도 천지관,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,SNPE바른자세운동센터,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,웰리스 복싱클럽,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,한빛골프연습장,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,어은탁구클럽,유성구,어은동,어은로 57,36.3635250963285,127.353659081769
체육시설,당찬 검도수련원,유성구,어은동,어은로48번길 5,36.3628697117488,127.357431408623
체육시설,더블복싱체육관,유성구,어은동,어은로48번길 5,36.3628697117488,127.357431408623
체육시설,당구박사,유성구,어은동,어은로48번길 6,36.3627206233885,127.357563318066
체육시설,한빛헬스타운,유성구,어은동,어은로48번길 9-13,36.3633038305303,127.357061912833
체육시설,경희대태권도체육관,유성구,어은동,어은로57번길 1,36.3631106040686,127.356433056976
체육시설,문재엄 헬스,유성구,어은동,어은로58번길 14,36.3635797449446,127.35731142255
체육시설,프렌드스크린골프,유성구,용계동,도안북로 62,36.3299047285876,127.335337883458
체육시설,라인업 당구장,유성구,용계동,도안북로 79,36.3303236237296,127.337154202337
체육시설,에이블짐,유성구,용계동,도안북로 81,36.3303623723981,127.337665692789
체육시설,짱스크린골프,유성구,용계동,도안북로 81,36.3303623723981,127.337665692789
체육시설,DS 휘트니스센터,유성구,용계동,도안북로 81,36.3303623723981,127.337665692789
체육시설,스텔라 요가앤 필라테스,유성구,용계동,도안북로 85-15,36.3312086064589,127.337656202038
체육시설,프라임러닝센터,유성구,용계동,도안북로 85-15,36.3312086064589,127.337656202038
체육시설,리우스포테인먼트 골프,유성구,용계동,도안북로 85-31,36.3316503009198,127.337551074702
체육시설,당구쟁이들,유성구,용계동,도안북로 85-7,36.3306563728062,127.337653039489
체육시설,김지훈 스포츠메디컬센터,유성구,용계동,동서대로656번길 34-21,36.3303250949488,127.335349931378
체육시설,(주)나래 아쿠아 키즈풀,유성구,용계동,동서대로656번길 34-21,36.3303250949488,127.335349931378
체육시설,용인대온누리태권도,유성구,용산동,배울2로 114,36.4193376905125,127.393520607681
체육시설,파랑새아쿠아키즈,유성구,용산동,테크노7로 23,36.4253770675965,127.401384139672
체육시설,대덕승마연습장,유성구,용산동,테크노중앙로 126,36.4221903742251,127.396773469518
체육시설,대덕스크린골프,유성구,용산동,테크노중앙로 126,36.4221903742251,127.396773469518
체육시설,우창욱골프스쿨,유성구,용산동,테크노중앙로 153,36.423091445255,127.400928799755
체육시설,현대스크린골프,유성구,용산동,테크노중앙로 153,36.423091445255,127.400928799755
체육시설,New스크린골프존,유성구,용산동,테크노중앙로 155,36.4227420586813,127.40082307928
체육시설,금실골프연습장업,유성구,용산동,테크노중앙로 210,36.4207308307018,127.403448694155
체육시설,진잠다목적체육관,유성구,부창동,계백로 835,36.1926673315316,127.075754578089
체육시설,한스골프,유성구,원내동,계백로 933-50,36.3021035865107,127.329686815387
체육시설,(주)길산골프클럽,유성구,원내동,계백로 933-59,36.3043660806224,127.329398842463
체육시설,길산 스크린,유성구,원내동,계백로 933-59,36.3043660806224,127.329398842463
체육시설,본사이코리아 진잠GYM,유성구,원내동,원내로 20-3,36.2994956218936,127.318019337506
체육시설,월드헬스피아,유성구,원내동,원내로 36,36.2997028260453,127.31949844026
체육시설,허리케인당구장,유성구,원내동,원내로 45,36.3000177303302,127.320631637928
체육시설,보디플러스,유성구,원내동,원내로39번길 10,36.3002533779298,127.320333563514
체육시설,코아이비인후과,유성구,원내동,원내로39번길 17,36.3005950488133,127.319951418768
체육시설,S휘트니스,유성구,원내동,원내로39번길 17,36.3005950488133,127.319951418768
체육시설,진잠골프연습장,유성구,원내동,진잠로 71,36.2980223176076,127.315963896498
체육시설,진잠실내골프연습장,유성구,원내동,진잠로 71,36.2980223176076,127.315963896498
체육시설,KK 스크린골프,유성구,원내동,진잠로150번길 2,36.3034233675103,127.317976163561
체육시설,용인대 행복누리 태권도,유성구,원내동,진잠로42번길 107,36.29843955494,127.319899419657
체육시설,이글태권도장,유성구,원내동,진잠로42번길 117,36.2989299146086,127.319923688063
체육시설,성원골프연습장 스크린,유성구,원내동,진잠로42번길 121,36.2990534680296,127.319923301969
체육시설,진잠타운아파트 실내체육시설,유성구,원내동,진잠로42번길 88,36.2968188677484,127.321209139088
체육시설,점핑114,유성구,원내동,진잠로66번길 48,36.2980107484015,127.319402364951
체육시설,베테랑태권도,유성구,원내동,진잠로66번길 55,36.2982558088534,127.319931066285
체육시설,블루당구클럽,유성구,원내동,진잠로74번길 54,36.2987772533523,127.319553225296
체육시설,퍼펙트당구클럽II,유성구,원내동,진잠로78번길 70,36.2991713899224,127.319905747921
체육시설,양우내안에 실내체육시설,유성구,원신흥동,도안동로 446,36.3454894838218,127.348918786567
체육시설,투온 스크린골프,유성구,원신흥동,봉명로 27-11,36.3425475704474,127.34288601126
체육시설,신안인스빌 실내체육시설,유성구,봉명동,봉명로 48,36.8072037477642,127.133697609784
체육시설,건우골프스튜디오(GW GOLF STUDIO),유성구,원신흥동,원신흥남로12번길 38-13,36.3330399973298,127.340604621942
체육시설,용인대흥도태권도,유성구,원신흥동,원신흥남로12번길 42,36.3332716706867,127.340611533546
체육시설,스마트골프,유성구,동선동5가,아리랑로 24,37.5949222336304,127.01625302835
체육시설,스마트 풋살장,유성구,원촌동,엑스포로 213,36.3768806026567,127.40283028004
체육시설,우승제 축구교실,유성구,원촌동,엑스포로 213,36.3768806026567,127.40283028004
체육시설,티업비젼원촌점,유성구,원촌동,엑스포로 240,36.3777829742885,127.405670922465
체육시설,메이플스크린골프,유성구,자운동,신성로61번길 93,36.3924800342403,127.35050212909
체육시설,메이플하우스 스크린골프,유성구,자운동,신성로61번길 93-10,36.3926604173928,127.350328386348
체육시설,뉴스타 골프,유성구,자운동,자운로 5,36.3940074971338,127.349524631512
체육시설,자운 스포츠 테니스,유성구,자운동,자운로 9,36.3942892413565,127.349264950347
체육시설,로하스복싱클럽,유성구,장대동,문화원로 1,36.362083442271,127.337025522781
체육시설,장대태권도,유성구,장대동,문화원로 12,36.3614497246669,127.337540445147
체육시설,합기도 용인대무도관,유성구,장대동,문화원로 16,36.3612447085482,127.338018216599
체육시설,세종태권도장,유성구,장대동,문화원로 18,36.3611539890226,127.338230968923
체육시설,바디박스,유성구,장대동,문화원로 2,36.361774198457,127.336819845188
체육시설,엘리트 탁구클럽,유성구,장대동,문화원로10번길 2,36.3613264262326,127.337131783808
체육시설,하이런당구장,유성구,장대동,온천서로 41,36.3579194198685,127.339590936198
체육시설,장대골프존,유성구,장대동,유성대로 773,36.3613518437982,127.335657815616
체육시설,커브스 장대클럽,유성구,장대동,유성대로 774,36.3611456135227,127.336409565642
체육시설,포인트골프크리닉,유성구,장대동,유성대로 774,36.3611456135227,127.336409565642
체육시설,데일리 휘트니스,유성구,장대동,유성대로 781,36.361995133716,127.336255562315
체육시설,유성당구클럽,유성구,장대동,유성대로 793,36.3628953424889,127.336886292726
체육시설,골든골프연습장,유성구,장대동,유성대로 794,36.3626381541362,127.337362958147
체육시설,투투당구클럽,유성구,장대동,유성대로 797,36.3632641737302,127.337180699683
체육시설,몸짱헬스클럽,유성구,장대동,유성대로730번길 78,36.3576394099516,127.336954109322
체육시설,불꽃당구장,유성구,장대동,유성대로730번길 96,36.3576735764803,127.338066503449
체육시설,꾸숑당구장,유성구,장대동,유성대로736번길 46,36.3584361081634,127.336165158654
체육시설,(주)길산골프클럽,유성구,장대동,유성대로736번길 63,36.3587318563361,127.337098979066
체육시설,푸르지오 태권도장,유성구,장대동,유성대로751번길 20,36.3605874387291,127.333866827215
체육시설,OK 당구클럽,유성구,장대동,장대로 45,36.3590458109882,127.33604845404
체육시설,일레븐헬스,유성구,장대동,장대로 59,36.3600716185267,127.335503241457
체육시설,유성태권도체육관,유성구,장대동,장대로71번길 37,36.3604799669386,127.333498131343
체육시설,대덕대학당구장,유성구,장동,가정북로 68,36.3908441194951,127.367450951356
체육시설,경희대엑스포태권도,유성구,전민동,엑스포로 469,36.3982809366796,127.404586350739
체육시설,대한검도회 무문검도관,유성구,전민동,엑스포로 475,36.3987186843063,127.404571341482
체육시설,용인대 온누리 태권도,유성구,전민동,엑스포로 488,36.3999901849828,127.405700588786
체육시설,GDR 아카데미,유성구,전민동,엑스포로 488,36.3999901849828,127.405700588786
체육시설,필립휘트니스,유성구,전민동,엑스포로 488,36.3999901849828,127.405700588786
체육시설,용인대 정심태권도장,유성구,전민동,유성대로 1728,36.3994629482494,127.401100905607
체육시설,승리태권도,유성구,전민동,유성대로 1741,36.4002913376325,127.40424395435
체육시설,대박점핑,유성구,전민동,유성대로 1741,36.4002913376325,127.40424395435
체육시설,아이원 스포츠,유성구,전민동,유성대로 1742,36.3993796783476,127.402761765063
체육시설,홍복싱(MMA)주짓수,유성구,전민동,유성대로 1746,36.3993870841775,127.403184287304
체육시설,커브스 전민클럽,유성구,전민동,유성대로 1754,36.3993824690501,127.404096561351
체육시설,사이언스전민스포츠센터,유성구,전민동,유성대로1689번길 69,36.4039896147136,127.395094219166
체육시설,합기도 천지관,유성구,전민동,전민로18번길 26,36.3979627576082,127.403220515547
체육시설,자영당구클럽,유성구,전민동,전민로22번길 61,36.3991721814767,127.402508765276
체육시설,경희대 전민체육관,유성구,전민동,전민로34번길 54,36.3988157154471,127.401400339114
체육시설,뉴전민당구장,유성구,전민동,전민로34번길 61,36.3991598527437,127.40113758333
체육시설,전민탁구클럽,유성구,전민동,전민로38번길 50,36.3990370145452,127.400925599488
체육시설,준 당구장,유성구,전민동,전민로58번길 45,36.3979386513402,127.402779856487
체육시설,중앙당구장,유성구,전민동,전민로58번길 47,36.3979340549654,127.402966993054
체육시설,전민스크린골프존,유성구,전민동,전민로70번길 13,36.3990132415089,127.401108181351
체육시설,유에스타운 전민점,유성구,전민동,전민로70번길 13,36.3990132415089,127.401108181351
체육시설,한양당구장,유성구,전민동,전민로70번길 39,36.3989891670472,127.402505034698
체육시설,에이스당구장,유성구,전민동,전민로70번길 6,36.3988133756445,127.400674752276
체육시설,죽동 스크린골프,유성구,죽동,유성대로 875,36.3697424418574,127.339567095425
체육시설,한양대 도담 태권도,유성구,죽동,죽동로 291,36.3699660731531,127.338215064646
체육시설,죽동당구장,유성구,죽동,죽동로 293,36.3698032380557,127.338148949612
체육시설,죽동금성백조예미지 체육관,유성구,죽동,죽동로 321,36.3688268959359,127.33543552714
체육시설,SG골프 죽동점,유성구,죽동,죽동로297번길 22,36.3688491693756,127.337892877669
체육시설,나라찬태권도,유성구,죽동,죽동로297번길 22,36.3688491693756,127.337892877669
체육시설,스텔라 요가앤필라테스,유성구,죽동,죽동로297번길 22,36.3688491693756,127.337892877669
체육시설,정직한 FIT,유성구,죽동,죽동로297번길 68,36.3699737742847,127.339058969655
체육시설,스포원휘트니스,유성구,죽동,죽동로297번길 76,36.3701092146609,127.338425398901
체육시설,열매마을6단지 실내체육시설,유성구,지족동,노은동로 187,36.3767032010542,127.321887663959
체육시설,노은태권도,유성구,지족동,노은동로 238,36.3807505535444,127.319265722105
체육시설,스위밍키즈,유성구,지족동,노은동로240번길 56,36.3829778804671,127.320514487799
체육시설,팝볼링 노은점,유성구,지족동,노은로 144,36.372542174003,127.318506955845
체육시설,씨네위당구클럽,유성구,지족동,노은로 144,36.372542174003,127.318506955845
체육시설,중앙발레무용 아카데미,유성구,지족동,노은로 154,36.3733110663126,127.318401328369
체육시설,시너지 필라테스 & 요가,유성구,지족동,노은로 154,36.3733110663126,127.318401328369
체육시설,퍼스트랩 휘트니스,유성구,지족동,노은로 158,36.3736784614549,127.318406280185
체육시설,스페이스 핏 노은점,유성구,지족동,노은로 158,36.3736784614549,127.318406280185
체육시설,합기도 용무도,유성구,지족동,노은로 158,36.3736784614549,127.318406280185
체육시설,이루다태권도,유성구,지족동,노은로 166,36.3744544585957,127.318407436894
체육시설,점핑 휘트니스,유성구,지족동,노은로 166,36.3744544585957,127.318407436894
체육시설,서연점핑 다이어트,유성구,지족동,노은로 166,36.3744544585957,127.318407436894
체육시설,신&김 골프놀이터,유성구,지족동,노은로 167,36.3746997807403,127.317382868839
체육시설,세종이화발레학원,유성구,지족동,노은로 170,36.3748189206386,127.318430875705
체육시설,효자태권도,유성구,지족동,노은로 174,36.3752111024268,127.318434145814
체육시설,커브스,유성구,지족동,노은로 178,36.3755909307344,127.318507795507
체육시설,해동검도,유성구,지족동,노은로 178,36.3755909307344,127.318507795507
체육시설,결련 택견 대전본부전수관,유성구,지족동,노은로 178,36.3755909307344,127.318507795507
체육시설,노은 탑골프,유성구,지족동,노은로 178,36.3755909307344,127.318507795507
체육시설,이루다태권도,유성구,지족동,노은서로 237,36.380863216495,127.316584539484
체육시설,열매스크린골프,유성구,지족동,은구비남로 5(지족동),36.372433189153,127.316348680337
체육시설,열매마을7단지 실내체육시설,유성구,지족동,은구비남로 55,36.3734241120674,127.320912901566
체육시설,노은 SG 스크린골프,유성구,지족동,은구비남로33번길 13-38,36.3735840485916,127.318901789341
체육시설,투혼체육관,유성구,지족동,은구비남로33번길 13-38,36.3735840485916,127.318901789341
체육시설, SG 필드로스크린,유성구,지족동,은구비남로33번길 13-38,36.3735840485916,127.318901789341
체육시설,싱글골프,유성구,지족동,은구비남로33번길 17,36.3730300611937,127.319117831336
체육시설,길현정 탁구클럽,유성구,지족동,은구비남로33번길 18,36.3730388208647,127.319515582407
체육시설,마스터플랜,유성구,지족동,은구비남로33번길 18,36.3730388208647,127.319515582407
체육시설,뉴스페이스당구장,유성구,지족동,은구비남로33번길 29,36.373566427424,127.319122362303
체육시설,강민호 탁구클럽,유성구,지족동,은구비남로33번길 32,36.3736923266784,127.319524941213
체육시설,엔 당구클럽,유성구,지족동,은구비남로33번길 32,36.3736923266784,127.319524941213
체육시설,올텐 양궁장,유성구,지족동,은구비남로33번길 47-8,36.3745661765624,127.318890754101
체육시설,노은신프로골프아카데미,유성구,지족동,은구비남로33번길 47-8,36.3745661765624,127.318890754101
체육시설,엑스원 휘트니스,유성구,지족동,은구비남로33번길 51,36.3745539254728,127.31912517011
체육시설,크로스핏 터,유성구,지족동,은구비남로33번길 56,36.3748525845095,127.319525897619
체육시설,아카데미당구클럽,유성구,지족동,은구비남로33번길 59,36.3748408971408,127.31914461827
체육시설,스쿼스앤헬스,유성구,지족동,은구비남로33번길 59,36.3748408971408,127.31914461827
체육시설,챔피언태권도장,유성구,지족동,은구비남로33번길 6,36.3725650631279,127.319519662484
체육시설,Bounce 휘트니스,유성구,지족동,은구비남로33번길 68,36.375323602809,127.319535179079
체육시설,바운스휘트니스,유성구,지족동,은구비남로33번길 68,36.375323602809,127.319535179079
체육시설,노은베이스볼,유성구,지족동,은구비남로7번길 22,36.3732094845211,127.316747533898
체육시설,조은스크린골프,유성구,지족동,은구비남로7번길 26,36.3734003515731,127.316748084831
체육시설,더피트,유성구,지족동,은구비남로7번길 50,36.3745392329068,127.316756156776
체육시설,월드짐 농구교실,유성구,지족동,은구비남로7번길 50,36.3745392329068,127.316756156776
체육시설,KTC태권도아카데미,유성구,지족동,은구비로 12,36.3757499596048,127.31631374586
체육시설,대양당구클럽,유성구,지족동,은구비로 12,36.3757499596048,127.31631374586
체육시설,노은 주짓수 아카데미,유성구,지족동,은구비로 12,36.3757499596048,127.31631374586
체육시설,하이스크린골프,유성구,지족동,은구비로 18,36.3755822055505,127.317078880214
체육시설,월드당구클럽,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,이지골프연습장,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,월드스크린골프,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,피트니스 바디타임즈,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,(주)뉴월드스포츠매니지먼트,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,뉴월드 골프,유성구,지족동,은구비로 36,36.3756155804099,127.318996559246
체육시설,특공무술 도장,유성구,지족동,은구비로 42,36.3757351297948,127.31958333274
체육시설,온다댄스학원,유성구,지족동,은구비로 42,36.3757351297948,127.31958333274
체육시설,노은 더에이치 발레무용학원,유성구,지족동,은구비로 42,36.3757351297948,127.31958333274
체육시설,우진태권도,유성구,지족동,은구비로 8,36.3757539378836,127.316036387954
체육시설,엘리트 복싱클럽,유성구,지족동,은구비서로 38,36.3752793350971,127.320921079426
체육시설,노은 합기도장,유성구,지족동,은구비서로23번길 15,36.3742209977904,127.319677321461
체육시설,용인대 석사드림태권도,유성구,지족동,은구비서로23번길 29,36.3750926923463,127.319681111213
체육시설,탁구마당 탁구장,유성구,지족동,은구비서로23번길 29,36.3750926923463,127.319681111213
체육시설,노은리슈빌3차 실내체육시설,유성구,지족동,지족동로 122,36.3846618120918,127.308045833982
체육시설,노은해랑숲6단지 실내체육시설,유성구,지족동,지족동로 123,36.3847574096985,127.306967124902
체육시설,한울태권도,유성구,지족동,지족동로 146,36.3867621614673,127.308748376471
체육시설,머슬베어짐,유성구,지족동,지족동로 150,36.3870592594029,127.308755458296
체육시설,바디핏,유성구,지족동,지족동로 160,36.3879629809473,127.308675327064
체육시설,호신태권도,유성구,지족동,지족로 156,36.3786021482709,127.302652004673
체육시설,바디 팩토리,유성구,지족동,지족로 282,36.3872526642859,127.308122036227
체육시설,반석유도관,유성구,지족동,지족로 292,36.3875532231144,127.309091670328
체육시설,윤준하 축구교실,유성구,지족동,지족로 292,36.3875532231144,127.309091670328
체육시설,팀위드짐,유성구,지족동,지족로 292,36.3875532231144,127.309091670328
체육시설,반석마을1단지 실내체육시설,유성구,지족동,지족로 317,36.3881892029134,127.311925436325
체육시설,반석마을2단지 실내체육시설,유성구,지족동,지족로 343,36.3873697726716,127.315150835695
체육시설,소나무향기태권도,유성구,지족동,지족로 355,36.3870129073046,127.316106356762
체육시설,반석마을3단지 실내체육시설1,유성구,지족동,지족로 362,36.3864829674833,127.315887208226
체육시설,반석마을3단지 실내체육시설2,유성구,지족동,지족로 362,36.3864829674833,127.315887208226
체육시설,이현수 탁구클럽,유성구,지족동,지족로 368,36.3864556974415,127.317437551346
체육시설,SG스크린골프,유성구,지족동,지족로 368,36.3864556974415,127.317437551346
체육시설,퍼펙트당구클럽,유성구,지족동,지족로 373,36.3872284368253,127.317544904203
체육시설,바디체인지,유성구,지족동,지족로 373,36.3872284368253,127.317544904203
체육시설,지족 스크린 골프,유성구,지족동,지족로 374,36.3866567446764,127.317879620898
체육시설,트레이닝센터 바른,유성구,지족동,지족로 374,36.3866567446764,127.317879620898
체육시설,노은영무예다음아파트 실내체육시설,유성구,지족동,지족로 92,36.3749950695558,127.305536556023
체육시설,노은LH네이처뷰3단지 실내체육시설,유성구,지족동,지족로148번길 18,36.3776220984475,127.303478566735
체육시설,용인대 국가대표 부부태권도,유성구,지족동,지족로148번길 5-10,36.378223814796,127.302944749694
체육시설,노은LH4단지 실내체육시설,유성구,지족동,지족로148번길 40,36.376140937555,127.305103187698
체육시설,소나무향기태권도,유성구,지족동,지족로148번길 5-25,36.3785124518085,127.303551678226
체육시설,새미래숲아파트 실내체육시설,유성구,지족동,지족로190번길 16,36.3811923802446,127.302904328547
체육시설,트리풀시티포레 실내체육시설,유성구,지족동,지족로190번길 36,36.3811164792776,127.30479084259
체육시설,노은에코힐7단지 실내체육시설,유성구,지족동,지족로190번길 39,36.3817974334038,127.305485372779
체육시설,참그린스크린골프존,유성구,지족동,지족로364번길 19,36.386149072484,127.317963263089
체육시설,밀라 폴댄스,유성구,지족동,지족로364번길 83,36.3835123727172,127.319266646886
